student_id,course_id,n,cogproc,male,female,friend,family,social,sad,anger,anx,negemo,posemo,affect,quant,number,interrog,compare,adj,verb,negate,conj,adverb,auxverb,prep,article,ipron,they,shehe,you,we,i,ppron,pronoun,function,Dic,Sixltr,WPS,Tone,Authentic,Clout,Analytic,WC
88504,OcnA-S216-01,1,13.33,0,0,0,0,4,0,0,0,0,5.33,5.33,2.67,0,2.67,4,10.67,16,1.33,10.67,5.33,8,10.67,4,4,0,0,0,0,9.33,9.33,13.33,48,86.67,17.33,18.75,97.78,69.14,17.53,40.12,75
88527,FrScA-S116-01,39,14.00538462,0.42974359,0.305384615,0.030769231,0.101794872,5.006410256,0.183076923,0.083333333,0,0.607179487,6.540512821,7.148205128,2.201282051,1.54,1.536923077,2.52974359,6.162820513,17.71,1.365128205,7.784358974,7.531282051,10.66435897,12.03871795,7.74974359,5.475384615,1.102051282,0.470512821,0.483589744,0.23974359,4.867692308,7.163846154,12.63794872,53.52051282,86.75153846,19.37230769,15.3374359,75.91692308,41.68794872,39.28076923,51.41076923,59.82051282
88568,BioA-S116-01,18,18.74,0.370555556,0.057777778,0,0.057777778,7.966666667,0.326666667,0.057777778,0,1.280555556,7.759444444,9.039444444,2.037777778,2.63,0.993888889,2.626666667,5.678333333,17.95944444,0.847222222,3.125,6.715,9.691666667,7.835,7.771111111,4.27,0.085555556,0.370555556,4.915555556,0,10.87333333,16.24444444,20.51555556,54.69833333,88.65944444,16.72333333,9.406666667,66.12111111,63.71,47.39555556,48.69,32.33333333
88568,BioA-S216-01,18,18.74,0.370555556,0.057777778,0,0.057777778,7.966666667,0.326666667,0.057777778,0,1.280555556,7.759444444,9.039444444,2.037777778,2.63,0.993888889,2.626666667,5.678333333,17.95944444,0.847222222,3.125,6.715,9.691666667,7.835,7.771111111,4.27,0.085555556,0.370555556,4.915555556,0,10.87333333,16.24444444,20.51555556,54.69833333,88.65944444,16.72333333,9.406666667,66.12111111,63.71,47.39555556,48.69,32.33333333
88596,FrScA-S216-01,35,14.33371429,0.237714286,0.445714286,0,0,5.616285714,0.059428571,0.193714286,0.166285714,0.531428571,5.789714286,6.33,2.526857143,1.162285714,1.123428571,2.459142857,4.876571429,15.39342857,1.442,6.288857143,5.475428571,9.238857143,12.61628571,7.269428571,6.260857143,0.477714286,0.51,1.526857143,0.344285714,3.919714286,6.779142857,13.04057143,51.48571429,84.87228571,20.95714286,15.10542857,76.07685714,39.32314286,47.646,59.82342857,54.65714286
88612,AnPhA-S216-01,23,10.00652174,0.185217391,0.011304348,0,0,7.336086957,0.137826087,0.054347826,0.217391304,0.892173913,3.993478261,4.907826087,1.552608696,1.303478261,2.275217391,2.097826087,4.487826087,12.75826087,0.313478261,8.174347826,5.769130435,6.953043478,11.06434783,8.174782609,6.359565217,0.656086957,0,2.121304348,0.108695652,4.685217391,7.570869565,13.93173913,50.67565217,81.17565217,18.01217391,15.55434783,72.70173913,36.00826087,54.92,54.28304348,63.91304348
88636,FrScA-S116-03,23,15.55478261,0.548695652,0.032173913,0.149565217,0.3,9.067826087,0,0.425217391,0,0.683043478,4.648695652,5.363478261,1.833478261,0.863478261,1.966086957,2.751304348,4.639565217,15.24304348,0.534347826,7.904347826,6.755217391,9.176521739,11.49826087,4.539130435,6.483478261,0.437826087,0.232173913,4.454347826,0.158695652,3.447826087,8.73173913,15.21478261,50.53173913,83.0173913,20.40913043,15.77869565,68.58434783,33.52,64.77652174,45.89130435,45.56521739
88641,AnPhA-S116-01,32,9.8478125,0.135625,0.455,0.4221875,0.05,9.2484375,0.739375,0.295,0.17375,1.6615625,5.063125,6.7246875,1.8121875,0.8009375,2.5265625,1.4278125,3.105,13.44625,0.1675,5.245,3.814375,7.5334375,10.3709375,6.5915625,8.478125,1.3109375,0.05,3.5665625,0.8396875,3.271875,9.04,17.5184375,48.8375,78.593125,18.291875,13.79875,57.853125,25.3975,69.96875,57.175625,69.65625
88642,OcnA-S216-02,17,14.40352941,0.052941176,0.026470588,0.079411765,0.287058824,5.643529412,0.128235294,0.100588235,0.117058824,1.010588235,6.629411765,7.692941176,2.058235294,0.994705882,1.1,3.45,6.27,16.62705882,1.853529412,6.352941176,5.384705882,9.888235294,12.71588235,8.084117647,8.315294118,1.038823529,0.026470588,1.342352941,0.555294118,5.568823529,8.532352941,16.84588235,56.58647059,87.08235294,17.43411765,20.72705882,76.46411765,57.09764706,38.46705882,49.15176471,89.76470588
88703,OcnA-T116-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88803,OcnA-S216-02,4,21.37,0.38,0,0,0,6.585,0,0,0,0,7.4575,7.4575,2.645,1.175,2.635,1.34,4.8425,18.2775,1.3925,6.1925,6.335,9.3375,10.825,9.39,4.7,0,0.38,2.6925,1.0075,6.1575,10.2375,14.9375,53.5725,90.82,16.445,14.445,95.945,60.3575,50.045,56.8125,116
88835,FrScA-S116-03,23,12.52434783,0.069130435,0.025652174,0,0.062173913,3.644347826,0.14,0.285652174,0,0.567826087,4.286086957,4.854782609,1.870869565,0.998695652,0.843478261,2.98173913,4.56826087,15.99304348,0.810434783,6.13826087,5.40826087,10.63826087,11.89130435,7.850434783,7.018695652,0.202173913,0.043043478,1.914782609,0,4.114782609,6.274782609,13.29304348,51.04869565,77.78391304,15.56869565,18.5426087,70.93086957,34.70086957,44.12652174,59.02304348,59.56521739
88836,FrScA-S116-03,18,9.770555556,0.218888889,0.362222222,0.357777778,0.231666667,5.159444444,0,0.057777778,0,0.057777778,4.766666667,4.824444444,1.471111111,0.508333333,1.547222222,1.677777778,3.47,13.24944444,0.803888889,4.598888889,5.264444444,8.273888889,6.738333333,5.217777778,6.736111111,0.583333333,0.349444444,2.203888889,0,5.573333333,8.711666667,15.44555556,44.02166667,64.49611111,11.84166667,10.95444444,64.70833333,39.52666667,45.63055556,47.52888889,37.72222222
88845,FrScA-S216-01,40,16.08425,0.04075,0.10375,0,0.031,8.31375,0.01,0.119,0.141,1.32125,2.64875,4.08675,3.08175,1.05175,2.815,2.33375,3.35375,18.011,0.98575,5.7215,5.6205,12.49075,12.49075,7.38725,6.071,2.29025,0.11325,1.98225,0.3175,2.2085,6.913,12.98425,54.31475,83.92025,17,13.25575,45.961,28.22725,63.54025,58.31175,51.925
88849,OcnA-S216-01,18,14.11166667,0,0,0,0,8.352222222,0.261666667,0.061111111,0.231111111,1.067222222,8.582222222,9.649444444,2.113888889,0.780555556,1.6,1.455555556,6.350555556,16.47,0.596666667,6.346666667,5.653333333,9.668333333,12.47333333,6.946111111,6.56,1.283333333,0,2.560555556,0.691666667,3.982222222,8.516666667,15.07722222,53.18611111,85.77277778,17.69,12.69222222,80.64555556,37.14777778,60.51555556,54.665,82.27777778
88854,FrScA-S216-01,19,16.13684211,0.101052632,0.146315789,0.307894737,0.107368421,4.257368421,0.037368421,0.074736842,0,0.2,6.259473684,6.482631579,3.687368421,0.577368421,1.319473684,3.351052632,3.826842105,17.42789474,0.629473684,6.97,6.287894737,9.851052632,12.81105263,6.597894737,8.096842105,0.496315789,0.126842105,1.304736842,0.219473684,5.370526316,7.516842105,15.61421053,54.98842105,87.24157895,15.81368421,21.82368421,84.59894737,48.82631579,38.53631579,54.97157895,63.63157895
88854,OcnA-S116-01,19,16.13684211,0.101052632,0.146315789,0.307894737,0.107368421,4.257368421,0.037368421,0.074736842,0,0.2,6.259473684,6.482631579,3.687368421,0.577368421,1.319473684,3.351052632,3.826842105,17.42789474,0.629473684,6.97,6.287894737,9.851052632,12.81105263,6.597894737,8.096842105,0.496315789,0.126842105,1.304736842,0.219473684,5.370526316,7.516842105,15.61421053,54.98842105,87.24157895,15.81368421,21.82368421,84.59894737,48.82631579,38.53631579,54.97157895,63.63157895
88864,OcnA-S216-02,11,14.85636364,0.527272727,0.15,0.333636364,0.040909091,7.065454545,0.287272727,0.261818182,0.109090909,0.951818182,5.147272727,6.100909091,2.220909091,0.946363636,1.352727273,0.850909091,2.561818182,17.9,2.215454545,7.074545455,5.570909091,9.859090909,12.35363636,8.578181818,9.441818182,1.47,0.636363636,1.249090909,0.924545455,4.398181818,8.677272727,18.12545455,60.06090909,90.41181818,16.95363636,22.58818182,66.39454545,37.89636364,46.07181818,46.81636364,83.90909091
88868,FrScA-S116-03,35,15.15857143,0.673428571,0.072,0,0.441142857,6.911142857,0.143142857,0.318857143,0.092285714,0.872571429,5.751142857,6.695142857,2.494571429,1.302,2.483714286,2.774285714,5.248857143,14.732,1.095428571,5.690285714,6.316,8.934857143,13.61485714,7.156857143,6.483142857,1.131428571,0.538,1.544571429,0.328,2.163142857,5.705714286,12.18885714,50.07542857,82.41571429,20.238,16.51,69.75942857,41.19857143,57.452,65.67628571,71.6
88874,FrScA-S116-03,7,10.89714286,0.134285714,0,0.587142857,0,6.061428571,0,0,0,0,4.981428571,4.981428571,2.332857143,2.121428571,0.755714286,1.692857143,3.81,18.02571429,1.33,5.604285714,4.407142857,11.34142857,11.37142857,3.232857143,7.392857143,0,0,1.992857143,0.65,8.701428571,11.34571429,18.73571429,50.31285714,78.61,8.11,10.88285714,79.63142857,58.03142857,35.14857143,38.05714286,50.71428571
88886,FrScA-S116-03,30,15.52366667,0.798,0.031333333,0.098,0.103,8.836666667,0.183,0.577,0.229,1.733666667,4.265333333,5.999,2.588666667,1.178333333,0.924666667,3.855333333,4.971666667,17.52733333,1.937,5.325666667,5.131666667,11.551,8.871666667,5.391666667,5.974666667,0.603333333,0.653,3.842333333,0.391,3.972666667,9.463666667,15.43733333,50.071,77.97566667,12.28333333,12.47733333,53.104,38.35333333,57.07366667,42.45266667,52.63333333
88979,AnPhA-S216-02,8,11.635,0,1.425,0.08125,0.44875,10.85125,0.16,0,0.52875,0.76875,5.6575,6.425,2.62,0.4775,2.30375,0.62625,2.67625,15.83125,0.57875,4.78125,5.7725,8.31875,12.08125,4.2625,7.54125,0.33625,0.89625,5.8825,0.255,6.9425,14.315,21.8575,51.93,80.40125,10.5175,11.35875,66.72375,60.43875,60.8575,43.13625,61.75
88995,AnPhA-T116-01,24,12.41083333,0.1125,0,0.135833333,0.035416667,6.683333333,0.309166667,0.079583333,0.412916667,1.520416667,5.13375,6.655,1.34125,1.135416667,2.44375,1.48375,3.311666667,15.57666667,1.03625,7.104166667,6.562083333,9.627916667,11.31541667,8.032916667,5.615416667,0.34,0,2.052083333,0.925833333,4.4225,7.74,13.35583333,52.92,83.71166667,14.11625,15.995,63.41166667,29.83333333,52.63916667,56.89458333,61.58333333
89005,AnPhA-T116-01,21,11.60952381,0.020952381,0,0,0,7.08952381,0,0,0.304761905,1.286666667,3.09952381,4.386666667,1.140952381,2.14,2.776190476,2.735238095,3.213809524,15.06142857,0.020952381,7.939047619,4.866190476,9.100952381,12.54428571,7.507619048,8.121904762,0.073333333,0.020952381,3.563333333,0.775238095,2.48,6.912380952,15.03619048,53.80761905,83.71428571,14.0947619,16.54428571,55.33761905,40.43761905,67.20428571,55.08904762,53.57142857
89114,OcnA-S116-01,22,11.91818182,0.119545455,0,0,0,5.643181818,0.051818182,0,0.061363636,0.432272727,6.020909091,6.452727273,2.021363636,0.632727273,2.284090909,1.682727273,3.827727273,14.40909091,0.760909091,6.258181818,6.878181818,9.74,10.86636364,5.746818182,7.663636364,1.226363636,0.072727273,2.052272727,0.836363636,3.915454545,8.102727273,15.76636364,52.01636364,79.25,16.51681818,16.52090909,76.72272727,28.21954545,56.28681818,51.72727273,52.95454545
89128,FrScA-S116-01,38,13.52078947,0.547368421,0.291578947,0.137368421,0.450263158,10.34842105,0.032105263,0.346578947,0.228947368,1.157894737,7.654210526,8.820526316,3.021578947,2.241315789,1.319473684,3.314736842,5.805263158,17.37131579,0.795263158,4.825,4.813157895,8.515789474,9.464736842,6.775526316,4.222105263,0.872368421,0.391315789,4.237894737,0.741052632,4.225526316,10.46868421,14.69026316,45.75473684,85.08815789,17.41789474,13.37947368,63.00657895,41.37526316,65.34894737,55.21815789,52.5
89142,AnPhA-S116-01,28,12.33142857,0.016785714,0,0.028928571,0,6.976785714,0.036071429,0.0575,0.715,1.171428571,7.25,8.4225,2.755357143,0.607857143,1.7925,2.228571429,4.648571429,15.07,1.011785714,6.343928571,6.690357143,7.821071429,10.11392857,7.973928571,6.955714286,0.404285714,0.016785714,3.755357143,0.3725,4.031785714,8.58,15.53535714,50.22285714,85.91392857,17.98607143,12.42892857,68.66642857,37.72071429,51.00821429,50.29535714,91.5
89144,FrScA-S116-03,40,15.5565,0.48475,0.308,0.0855,0.12,5.4035,0.10025,0.115,0.00875,0.583,3.60525,4.18825,2.54825,1.486,1.643,2.56925,3.658,16.3445,1.12275,7.61475,6.38425,9.30475,12.9165,6.99125,6.53025,0.64575,0.69625,1.087,0.29825,4.36225,7.08875,13.636,53.8185,83.674,21.275,20.7085,66.366,49.3765,42.7325,55.7095,98.275
89165,FrScA-S116-03,41,16.40926829,0.442682927,0.10097561,0.122195122,0.158536585,6.16,0.065853659,0.315121951,0.012926829,0.795609756,3.571707317,4.375853659,2.563170732,1.331707317,1.545121951,3.172195122,5.043414634,17.60097561,1.376097561,6.860243902,7.471219512,11.0004878,12.75439024,6.658536585,6.897560976,1.394146341,0.396585366,1.654634146,0.072439024,4.526829268,8.045609756,14.94926829,56.63097561,86.01097561,19.39634146,20.73121951,65.55512195,47.44853659,41.6904878,48.15317073,129.8536585
89168,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89194,AnPhA-S116-01,20,12.72,0.206,0.044,0.0435,0.0515,5.2995,0.355,0,0.0215,0.595,2.903,3.4975,3.243,1.505,1.8705,3.581,4.9835,14.556,1.8215,5.9645,6.287,9.39,11.105,7.4875,7.027,0.2,0.1985,2.6645,0.7045,4.438,8.205,15.234,51.89,79.1055,13.182,17.9955,51.714,30.7675,48.0125,54.0145,49.5
89295,PhysA-S116-01,6,19.20166667,0.16,0.641666667,0,0.303333333,8.373333333,0,0,0,0.286666667,5.608333333,5.895,2.316666667,2.485,3.481666667,4.463333333,6.038333333,18.38333333,3.551666667,6.755,7.451666667,8.93,13.79166667,7.17,5.573333333,0.648333333,0.801666667,2.01,1.483333333,4.888333333,9.83,15.405,55.31166667,90.31666667,14.18333333,13.35166667,68.34833333,51.59833333,38.68,45.56,57.33333333
89300,BioA-S116-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.77,1,50,92.84,1
89333,FrScA-S216-01,40,16.70525,0.2525,0.28075,0.0115,0.33875,5.21875,0,0.22675,0.33225,1.0245,3.54375,4.56875,2.1985,0.88975,1.963,2.74725,5.268,17.33,1.93925,7.47625,7.699,10.7395,10.74825,7.14725,7.134,1.36275,0.3405,0.6405,0.42575,3.8955,6.665,13.79925,52.904,83.9,20.377,17.3085,65.541,54.6545,35.09425,45.72925,77.225
89345,FrScA-S216-01,1,9.43,0,0.94,0,0,5.66,0,0,0,0,12.26,12.26,2.83,0,0.94,0.94,4.72,19.81,0,9.43,3.77,10.38,11.32,6.6,4.72,0.94,0,0,0,11.32,12.26,16.98,52.83,93.4,13.21,17.67,99,16.24,28.57,43.92,106
89374,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89376,FrScA-S116-03,37,13.58567568,0.429459459,0.198378378,0,0.058648649,6.667027027,0.245945946,0.432702703,0.142162162,1.231351351,3.964054054,5.195405405,1.856486486,1.982432432,0.975135135,1.960540541,4.013513514,17.31864865,1.029189189,6.089189189,5.083243243,9.341081081,9.712702703,7.635945946,6.101351351,0.627027027,0.507297297,2.397297297,0.312432432,5.431081081,9.275405405,15.37648649,50.62432432,81.05837838,18.92189189,16.78135135,69.27135135,45.48243243,49.68432432,54.17216216,66.43243243
89388,FrScA-S116-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89395,PhysA-S116-01,19,18.19315789,0,0,0,0,5.422105263,0.188421053,0,0.17,0.673684211,2.946842105,3.620526316,2.462631579,1.462105263,2.361052632,3.929473684,5.37,14.29105263,0.468947368,5.423157895,5.359473684,9.558947368,16.58789474,6.972631579,5.674210526,0.173684211,0,1.813684211,0.513684211,2.972105263,5.472105263,11.14578947,52.50526316,88.39263158,19.70526316,17.38789474,56.84157895,64.60894737,54.29789474,73.65210526,57
89425,PhysA-S116-01,21,14.92238095,0.113333333,0.293809524,0.17,0,5.285714286,0.102380952,0,0.17,0.272380952,6.065238095,6.337619048,1.866190476,0.797619048,1.54047619,3.691904762,5.13047619,14.42619048,1.384761905,6.901428571,6.12952381,7.908095238,13.78333333,9.181428571,4.8,0.295714286,0.407142857,1.886666667,0.167619048,5.385238095,8.140952381,12.94142857,53.36,88.22714286,21.0547619,16.38238095,78.76428571,61.26952381,41.81904762,66.20142857,54.42857143
89435,OcnA-S116-01,25,13.9536,0.0248,0.0976,0.0252,0.0476,6.97,0.454,0.3284,0.172,1.0692,3.804,4.8732,2.0764,1.752,1.7636,2.3064,4.5708,15.5032,1.1308,6.8048,6.816,9.4092,12.4476,6.6704,7.7876,1.0032,0.0248,1.7076,1.5864,4.2628,8.5844,16.3736,54.9556,85.952,18.8032,20.1564,63.4676,52.4116,52.4592,47.9544,101.92
89465,FrScA-S216-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89487,OcnA-S116-01,21,14.1552381,0.233333333,0.183809524,0,0.029047619,7.328095238,0.042380952,0.029047619,0.09,0.439047619,5.166666667,5.606190476,1.964285714,0.615714286,2.334285714,1.94047619,3.823809524,16.87952381,0.69,7.421428571,5.449047619,9.384761905,12.22380952,7.74047619,5.79952381,0.83952381,0.233333333,1.969047619,1.52047619,4.004285714,8.568095238,14.50047619,52.92190476,84.44380952,17.67333333,17.74952381,72.17428571,41.24,63.41285714,56.12190476,64.66666667
89490,PhysA-S116-01,20,16.5165,0.359,0,0,0.2275,6.468,0,0,0,0.183,4.71,4.893,2.051,1.3135,2.09,2.6645,5.246,16.3125,1.3305,4.5325,6.166,9.0595,11.667,6.5005,12.096,0.622,0.1315,1.9805,0.797,3.198,6.7285,18.825,53.4685,80.7955,13.66,12.782,66.9665,49.5605,47.1545,48.988,54.5
89918,AnPhA-S116-01,13,7.133076923,0,0,0,0,5.969230769,0,0,0.43,0.826923077,3.862307692,4.688461538,1.313846154,1.926153846,2.524615385,2.145384615,4.789230769,14.27923077,0.274615385,4.714615385,3.472307692,7.383846154,12.62692308,5.86,4.236153846,0.311538462,0,2.953846154,0.076153846,4.39,7.732307692,11.96692308,43.12,72.30230769,17.69923077,13.95923077,57.94692308,42.24153846,56.53461538,72.34153846,53.61538462
89994,FrScA-S216-02,36,17.98583333,0.129722222,0.057777778,0.026111111,0.020555556,4.005,0.022777778,0.246944444,0.150277778,0.755833333,6.474444444,7.231111111,2.725555556,0.578888889,2.325833333,3.550555556,6.387222222,17.63805556,0.9,6.870555556,10.05472222,10.82416667,12.40888889,6.58,6.364722222,1.378333333,0.178611111,1.064722222,0.04,4.482222222,7.143888889,13.50861111,54.45055556,89.57472222,18.12472222,12.47638889,73.19027778,48.7125,39.08638889,46.59277778,56.72222222
90029,FrScA-S216-01,13,14.95153846,0.468461538,0.056153846,0.253846154,0.086923077,8.106923077,0,0.826923077,0.106153846,1.579230769,2.362307692,3.940769231,3.430769231,1.282307692,2.158461538,2.763846154,3.904615385,15.88615385,1.26,6.868461538,4.748461538,10.26461538,11.80846154,9.071538462,5.023076923,2.334615385,0.301538462,0.564615385,1.138461538,1.574615385,5.913076923,10.93615385,51.52692308,84.44,20.18461538,14.75076923,40.43923077,33.35153846,60.81384615,68.33230769,85.61538462
90090,OcnA-S116-02,11,13.89454545,0,0,0,0,4.638181818,0.036363636,0.109090909,0.169090909,0.652727273,4.382727273,5.037272727,1.236363636,0.823636364,0.769090909,2.953636364,5.734545455,14.98181818,1.564545455,6.774545455,5.861818182,9.012727273,13.73181818,8.044545455,4.168181818,1.1,0,1.024545455,0.293636364,3.34,5.761818182,9.928181818,49.61181818,83.07,22.25727273,15.51909091,67.88454545,57.96454545,45.97636364,67.27545455,75.27272727
90095,FrScA-S116-01,40,15.6935,0.312,0.04075,0,0,5.42175,0.28,0.0665,0.27275,0.7785,7.16975,7.948,2.7565,1.483,3.625,2.038,6.27025,17.8885,0.71,8.098,7.5665,10.248,10.7965,6.7325,6.74275,0.57925,0.35275,2.77,0,5.439,9.14075,15.884,54.0455,86.55875,17.611,13.6685,69.3445,40.87475,45.44525,44.85225,46.05
90097,FrScA-S116-03,35,18.45771429,0.258285714,0.186285714,0.017142857,0.224571429,8.837428571,0.062,0.838571429,0,1.254,4.928285714,6.182571429,1.801428571,0.52,1.764857143,3.36,4.464285714,18.97885714,1.321428571,8.07,7.721142857,12.02742857,12.19942857,5.704571429,9.860571429,1.802,0.275428571,3.433428571,0.426285714,4.582571429,10.52085714,20.38,62.52114286,91.11942857,14.618,20.54028571,67.20457143,41.71571429,53.31,28.22771429,58.74285714
90098,FrScA-S116-03,37,15.28432432,0.688648649,0.191351351,0.031351351,0.116756757,8.252432432,0.144054054,0.110540541,0.018378378,0.774594595,5.211351351,6.015135135,1.854324324,0.794054054,1.055675676,2.645675676,5.142702703,17.45621622,1.131621622,7.985945946,6.144594595,10.42864865,10.64567568,6.601891892,6.591891892,1.104594595,0.633783784,3.852432432,0.358108108,6.063513514,12.01351351,18.60567568,56.98486486,86.00756757,19.14675676,23.62243243,67.4927027,42.80891892,54.14189189,39.73108108,94.24324324
90253,BioA-S116-01,12,17.09166667,0,0.173333333,0,0.3475,6.1175,0.286666667,0.0425,0.196666667,1.180833333,5.959166667,7.14,2.4525,1.3175,1.169166667,3.671666667,5.745,16.5125,1.3975,8.53,6.830833333,10.02166667,12.205,3.5075,8.41,0.8775,0,1.6825,1.2075,9.065833333,12.83333333,21.24083333,59.7475,89.58666667,17.5625,18.5625,57.9275,80.28916667,39.2525,33.20666667,56.66666667
90274,FrScA-S116-03,40,15.96625,0.16325,0.12025,0.0285,0.15525,6.69,0.24875,0.374,0.07575,1.21225,4.8285,6.0415,1.9395,1.204,1.26575,3.5395,6.0405,17.04025,1.122,7.2835,5.5175,10.12875,12.463,9.176,6.0385,1.24675,0.17075,2.01175,0.76125,4.18875,8.379,14.416,54.55175,86.4525,20.98475,19.60625,65.35675,48.107,51.48525,57.51375,124.4
90277,FrScA-S216-01,39,15.46512821,0.322307692,0.013076923,0,0.013076923,7.08974359,0.05974359,0.338205128,0.007692308,0.744358974,7.642051282,8.386410256,2.247435897,1.797948718,1.828717949,3.605384615,5.445384615,16.11025641,1.016923077,5.444102564,8.266923077,8.932051282,10.96666667,8.021025641,6.637179487,1.263846154,0.298974359,2.273076923,0.318461538,5.093333333,9.247948718,15.88512821,53.44410256,87.68641026,15.85769231,17.04128205,69.88384615,45.11615385,48.50538462,49.18102564,58.61538462
90305,AnPhA-S116-01,26,11.60192308,0.290384615,0.623846154,0.147692308,0.567692308,8.920384615,0.309230769,0,0.292692308,1.108461538,3.974615385,5.082307692,2.321923077,1.512692308,1.426153846,1.98,4.067307692,15.67730769,0.738846154,8.718076923,5.438461538,8.918461538,10.83269231,6.909615385,3.980384615,0.669615385,0.265384615,3.829615385,0.410384615,3.306923077,8.482307692,12.46153846,50.52576923,80.60115385,15.07576923,20.58269231,58.68346154,35.33961538,64.82692308,54.17846154,64.65384615
90326,PhysA-S116-01,12,19.40666667,1.055833333,0.055833333,0,0.1,5.696666667,0,0,0,0.055833333,4.336666667,4.391666667,3.271666667,1.8525,3.004166667,3.150833333,6.005833333,17.16916667,0.865833333,7.854166667,8.170833333,8.713333333,13.37416667,5.4425,6.885,0.140833333,1.010833333,2.255833333,0.5775,4.160833333,8.148333333,15.035,54.98333333,90.50916667,19.2775,23.24166667,72.1775,62.29833333,50.96083333,46.67583333,65.08333333
90333,PhysA-S116-01,17,14.21,0.367647059,0.275882353,0.021176471,0,8.218823529,0,0.352941176,0.195882353,1.125882353,3.970588235,5.097058824,1.331176471,1.332941176,1.804705882,1.638823529,4.061764706,14.07529412,1.428235294,7.875882353,3.651764706,7.535882353,10.78823529,5.285882353,6.554117647,0.607058824,0.367647059,4.807647059,0.475294118,3.356470588,9.614705882,16.17,49.56823529,76.33058824,11.74,38.47058824,63.91705882,57.19117647,61.55176471,48.40411765,63.58823529
90370,FrScA-S116-03,10,15.107,0.638,0.054,0.054,0.1,4.886,0.054,0,0,0.215,4.641,4.856,2.589,2.082,1.49,1.989,3.233,16.079,0.634,6.471,5.105,9.232,13.187,6.505,6.142,0.383,0.522,1.298,0,5.211,7.413,13.556,50.154,83.932,24.873,19.206,73.067,43.015,37.584,61.391,112.2
90372,FrScA-S116-03,24,12.24166667,0.187916667,0.07,0,0.055416667,7.290833333,0,0.163333333,0.027916667,0.220416667,4.845833333,5.095,1.796666667,1.414166667,1.463333333,1.819583333,3.1175,18.23166667,0.755,6.7675,5.298333333,9.98625,10.20166667,6.332916667,6.326666667,0.80125,0.093333333,2.132083333,0.783333333,5.907916667,9.715833333,16.04083333,51.77208333,83.69833333,15.05041667,14.86875,75.75583333,38.07333333,55.9775,48.76208333,69.58333333
90394,AnPhA-S116-02,22,11.79772727,0.321818182,0,0.077272727,0.151363636,7.173181818,0,0.094090909,0,0.124090909,6.723636364,6.847727273,2.623636364,0.900909091,2.212727273,2.242727273,3.683636364,14.34136364,0.308636364,6.616363636,6.698181818,7.077272727,12.51318182,7.087727273,5.797727273,1.127272727,0.095909091,2.890454545,0,6.267727273,10.38181818,16.18,52.56136364,87.73,15.65045455,13.90409091,75.32818182,54.82363636,52.165,60.24681818,51.77272727
90394,FrScA-S216-01,22,11.79772727,0.321818182,0,0.077272727,0.151363636,7.173181818,0,0.094090909,0,0.124090909,6.723636364,6.847727273,2.623636364,0.900909091,2.212727273,2.242727273,3.683636364,14.34136364,0.308636364,6.616363636,6.698181818,7.077272727,12.51318182,7.087727273,5.797727273,1.127272727,0.095909091,2.890454545,0,6.267727273,10.38181818,16.18,52.56136364,87.73,15.65045455,13.90409091,75.32818182,54.82363636,52.165,60.24681818,51.77272727
90395,AnPhA-S116-02,14,10.77214286,0,0.24,0.142857143,0.142857143,7.221428571,0.148571429,0,0,0.446428571,5.200714286,5.647142857,1.547857143,0.490714286,1.504285714,1.49,4.812857143,14.81714286,0.588571429,5.338571429,4.879285714,8.727857143,8.782857143,6.728571429,6.377857143,0,0.24,3.381428571,0.587142857,4.076428571,8.283571429,14.66428571,47.405,74.94785714,10.71642857,9.715,70.325,23.23857143,62.82285714,52.72,47.07142857
